D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_55_687.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_55_687.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_55_687.jpg, -0.03377609, 1, 0, 8.114655
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_55_798.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_55_798.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_55_798.jpg, -0.0461775, 1, 0, 9.46212
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_55_908.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_55_908.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_55_908.jpg, -0.2699853, 1, 0, 10.53801
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_014.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_014.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_014.jpg, 0, 1, 0, 11.97844
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_123.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_123.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_123.jpg, -0.0662871, 1, 0, 12.9337
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_226.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_226.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_226.jpg, -0.3212211, 1, 0, 13.92803
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_335.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_335.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_335.jpg, 0, 1, 0, 15.18247
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_442.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_442.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_442.jpg, -0.3226923, 1, 0, 16.32103
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_553.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_553.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_553.jpg, 0, 1, 0, 17.59073
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_659.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_659.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_659.jpg, 0, 1, 0, 18.46502
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_768.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_768.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_768.jpg, -0.2983824, 1, 0, 19.58982
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_872.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_872.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_872.jpg, -0.01401541, 1, 0, 20.78617
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_56_979.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_56_979.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_56_979.jpg, -0.3076386, 1, 0, 21.67732
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_081.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_081.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_081.jpg, -0.06066748, 1, 0, 22.71085
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_181.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_181.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_181.jpg, 0, 1, 0, 23.66845
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_284.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_284.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_284.jpg, -0.2795238, 1, 0, 24.60262
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_386.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_386.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_386.jpg, -0.5878089, 1, 0, 25.34551
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_497.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_497.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_497.jpg, -0.9469064, 1, 0, 26.02494
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_609.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_609.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_609.jpg, -0.6503909, 1, 0, 26.89099
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_718.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_718.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_718.jpg, -0.2848199, 1, 0, 28.07957
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_819.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_819.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_819.jpg, 0, 1, 0, 28.98488
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_57_929.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_57_929.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_57_929.jpg, 0, 1, 0, 29.88794
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_035.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_035.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_035.jpg, 0, 1, 0, 30.19026
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_142.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_142.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_142.jpg, 0, 1, 0, 30.19011
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_248.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_248.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_248.jpg, 0.2892804, 1, 0, 30.17251
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_359.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_359.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_359.jpg, 0.4596957, 1, 0, 30.16605
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_464.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_464.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_464.jpg, 0.172605, 1, 0, 30.19319
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_574.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_574.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_574.jpg, -0.1314831, 1, 0, 30.17744
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_684.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_684.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_684.jpg, 0, 1, 0, 30.19244
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_789.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_789.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_789.jpg, 0, 1, 0, 30.19025
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_895.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_895.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_895.jpg, -0.3185181, 1, 0, 30.17172
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_58_996.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_58_996.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_58_996.jpg, -0.01640068, 1, 0, 30.18961
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_111.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_111.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_111.jpg, -0.0507978, 1, 0, 30.19013
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_211.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_211.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_211.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_311.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_311.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_311.jpg, -0.0576912, 1, 0, 30.18968
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_413.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_413.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_413.jpg, -0.360909, 1, 0, 30.16636
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_524.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_524.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_524.jpg, -0.4197404, 1, 0, 30.17553
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_625.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_625.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_625.jpg, -0.1453949, 1, 0, 30.19277
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_731.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_731.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_731.jpg, 0, 1, 0, 30.18943
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_839.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_839.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_839.jpg, 0, 1, 0, 30.19024
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_48_59_949.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_48_59_949.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_48_59_949.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_054.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_054.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_054.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_155.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_155.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_155.jpg, -0.3011835, 1, 0, 30.17179
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_260.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_260.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_260.jpg, -0.008576989, 1, 0, 30.19007
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_360.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_360.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_360.jpg, 0, 1, 0, 30.19019
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_470.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_470.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_470.jpg, 0, 1, 0, 30.19028
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_571.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_571.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_571.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_680.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_680.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_680.jpg, -0.2977278, 1, 0, 30.17402
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_786.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_786.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_786.jpg, -0.503388, 1, 0, 30.15579
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_00_895.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_00_895.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_00_895.jpg, -0.1479507, 1, 0, 30.19352
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_001.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_001.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_001.jpg, 0, 1, 0, 30.18912
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_107.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_107.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_107.jpg, 0, 1, 0, 30.1899
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_209.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_209.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_209.jpg, 0, 1, 0, 30.19029
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_320.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_320.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_320.jpg, 0, 1, 0, 30.18958
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_422.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_422.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_422.jpg, 0, 1, 0, 30.19028
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_529.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_529.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_529.jpg, 0, 1, 0, 30.1903
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_633.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_633.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_633.jpg, 0, 1, 0, 30.19032
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_735.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_735.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_735.jpg, -0.3063072, 1, 0, 30.17044
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_844.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_844.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_844.jpg, -0.011439, 1, 0, 30.18997
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_01_967.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_01_967.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_01_967.jpg, 0, 1, 0, 30.19024
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_074.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_074.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_074.jpg, 0, 1, 0, 30.19017
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_183.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_183.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_183.jpg, 0, 1, 0, 30.1903
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_291.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_291.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_291.jpg, -0.3216261, 1, 0, 30.1714
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_399.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_399.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_399.jpg, 0, 1, 0, 30.18935
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_502.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_502.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_502.jpg, 0, 1, 0, 30.19002
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_612.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_612.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_612.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_712.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_712.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_712.jpg, 0, 1, 0, 30.1903
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_828.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_828.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_828.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_02_934.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_02_934.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_02_934.jpg, -0.3205119, 1, 0, 30.17334
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_039.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_039.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_039.jpg, -0.0350358, 1, 0, 30.18998
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_139.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_139.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_139.jpg, 0, 1, 0, 30.18997
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_242.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_242.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_242.jpg, 0, 1, 0, 30.19033
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_345.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_345.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_345.jpg, 0, 1, 0, 30.19028
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_452.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_452.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_452.jpg, 0, 1, 0, 30.19028
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_560.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_560.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_560.jpg, 0, 1, 0, 30.19029
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_666.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_666.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_666.jpg, 0, 1, 0, 30.19031
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_768.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_768.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_768.jpg, 0, 1, 0, 30.19029
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_868.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_868.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_868.jpg, 0, 1, 0, 30.19029
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_03_972.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_03_972.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_03_972.jpg, 0, 1, 0, 30.19003
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_04_081.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_04_081.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_04_081.jpg, -0.2993523, 1, 0, 30.17304
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_04_183.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_04_183.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_04_183.jpg, -0.05158109, 1, 0, 30.19084
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_04_292.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_04_292.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_04_292.jpg, 0, 1, 0, 30.19017
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_04_400.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_04_400.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_04_400.jpg, 0, 1, 0, 30.19032
D:\simulator\simulator-windows-64\_data\IMG\center_2020_12_19_17_49_04_504.jpg, D:\simulator\simulator-windows-64\_data\IMG\left_2020_12_19_17_49_04_504.jpg, D:\simulator\simulator-windows-64\_data\IMG\right_2020_12_19_17_49_04_504.jpg, 0, 1, 0, 30.19032
